"${ Servidor } : /j/collect?v=1&_v=j98&a=304159200&t=event&ni=0&_s=11&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&ul=pt-br&de=UTF-8&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes&sd=24-bit&sr=1680x1050&vp=1663x925&je=0&ec=Cabecalho&ea=impressao&el=menu_preference_tooltip&ev=1&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672961595718&_u=SDECAAILSAAAACAMI~&jid=1073439181&gjid=1123163141&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_r=1&cd16=Home&cd18=&cd19=Home&cd1=&cd3=&cd4=NATURAL&cd9=&cd11=2022&cd12=softLogin.validToken&cd13=527073485.1672956114&cd14=male&cd20=Logged%20out&cd21=b5c3b9e1-f501-4b4e-8b79-df7270b00c0e&cd22=1&cd23=&cd26=&cd29=22%3A05-quinta-feira&cd30=&cd32=Sem%20Nota&cd36=&cd37=&cd40=desktop&cd79=undefined&cd87=&cd89=b5c3b9e1-f501-4b4e-8b79-df7270b00c0e&cd91=tG8jrlipQoOmBhnsc3TIjw-1&cd92=&cd93=527073485.1672956114&cd110=&cd140=&cd144=&cd145=N%C3%A3o&cd155=nao&cd156=0&cd157=&cd158=&cm4=1&cm22=&cm23=&z=808370120-1,937",1,81,81,81,81,81,81,81,0.000%,12.34568,7.51,18.42
"${ Servidor } : /collect-1,938",1,20,20,20,20,20,20,20,0.000%,50.00000,29.39,97.12
"${ Servidor } : /instagram/feeds-1,941",1,55,55,55,55,55,55,55,0.000%,18.18182,34.09,15.18
"${ Servidor } : /j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-1776034-5&cid=527073485.1672956114&jid=1073439181&gjid=1123163141&_gid=997865534.1672956114&_u=SDECAAILSAAAACAMI~&z=434629078-1,939",1,216,216,216,216,216,216,216,0.000%,4.62963,3.17,3.22
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5282290&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,940",1,184,184,184,184,184,184,184,0.000%,5.43478,2.16,5.03
"${ Servidor } : /ads/ga-audiences-1,942",1,131,131,131,131,131,131,131,0.000%,7.63359,5.05,4.06
"${ Servidor } : /ads/ga-audiences-1,943",1,126,126,126,126,126,126,126,0.000%,7.93651,5.25,4.20
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5284153&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,944",1,183,183,183,183,183,183,183,0.000%,5.46448,2.17,5.06
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5285175&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,945",1,191,191,191,191,191,191,191,0.000%,5.23560,2.08,4.85
"${ Servidor } : /collect-1,946",1,26,26,26,26,26,26,26,0.000%,38.46154,22.61,61.04
"${ Servidor } : /collect-1,947",1,24,24,24,24,24,24,24,0.000%,41.66667,24.50,81.30
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=304159200&_gaz=1&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=4&uid=b5c3b9e1-f501-4b4e-8b79-df7270b00c0e&sid=1672961211&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes&en=scroll&epn.percent_scrolled=90&_et=45625-1,948",1,103,103,103,103,103,103,103,0.000%,9.70874,5.21,8.41
"${ Servidor } : /ads/ga-audiences-1,949",1,80,80,80,80,80,80,80,0.000%,12.50000,8.28,6.73
"${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5291587&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,950",1,738,738,738,738,738,738,738,0.000%,1.35501,0.54,1.28
"${ Servidor } : /jserrors/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5291627&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,951",1,199,199,199,199,199,199,199,0.000%,5.02513,2.00,10.67
"${ Servidor } : /refactoring/tpl/frdmprcs/NQQ-6922-006/lazy/b-1,952",1,22,22,22,22,22,22,22,0.000%,45.45455,49.89,31.65
"${ Servidor } : /refactoring/tpl/frdmprcs/PFN-1494-002/lazy/b-1,953",1,33,33,33,33,33,33,33,0.000%,30.30303,34.51,21.10
"${ Servidor } : /refactoring/tpl/frdmprcs/252-0948-962/lazy/b-1,954",1,30,30,30,30,30,30,30,0.000%,33.33333,34.93,23.21
"${ Servidor } : /refactoring/tpl/frdmprcs/2FW-5438-026/lazy/b-1,955",1,16,16,16,16,16,16,16,0.000%,62.50000,63.17,43.52
"${ Servidor } : /j/collect?v=1&_v=j98&a=304159200&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&ul=pt-br&de=UTF-8&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes&sd=24-bit&sr=1680x1050&vp=1663x925&je=0&ec=Enhanced_Impressions&ea=Impressions_Home&el=%27%27&ev=0&_utma=25886882.527073485.1672956114.1672956119.1672956119.1&_utmz=25886882.1672956119.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672961605787&_u=SDECAAILSAAAACAMI~&jid=527007137&gjid=782207814&cid=527073485.1672956114&tid=UA-1776034-5&_gid=997865534.1672956114&_r=1&gtm=2wg120TKR935S&il1nm=CH_OFERTAS%20IMPERD%C3%8DVEIS%20%23Home&il1pi1id=NQQ-6922&il1pi1nm=T%C3%AAnis%20Adidas%20Runfalcon%202.0%20Feminino&il1pi1br=Adidas&il1pi1pr=239.99&il1pi1va=Preto&il1pi1ps=1&il1pi1cd8=6766%2C14479%2C12671%2C5402%2C241%2C12081%2C7969%2C9241%2C15553%2C12894%2C8265%2C15261%2C12876%2C18582%2C7471%2C6968%2C15987%2C7863%2C12445%2C9702%2C12812%2C16189%2C14614%2C12421%2C13109%2C13016%2C14583%2C14953%2C14569%2C14548%2C16655%2C14477%2C19559%2C20237%2C17763&il1pi1cd24=NQQ-6922-006&il1pi1cd90=home%3AL4%3Aoffers_CH%3A1&il1pi1ca=Running%2FT%C3%AAnis&il1pi2id=PFN-1494&il1pi2nm=T%C3%AAnis%20Oakley%20Stratus%20Masculino&il1pi2br=Oakley&il1pi2pr=329.99&il1pi2va=Preto&il1pi2ps=2&il1pi2cd24=PFN-1494-002&il1pi2cd90=home%3AL4%3Aoffers_CH%3A2&il1pi2ca=Casual%2FT%C3%AAnis&il1pi3id=252-0948&il1pi3nm=Whey%20Protein%20Nutri%20Refil%20907%20g%20-%20IntegralM%C3%A9dica&il1pi3br=IntegralM%C3%A9dica&il1pi3pr=69.99&il1pi3ps=3&il1pi3cd8=5681%2C6161%2C7883%2C3134%2C8301%2C13891%2C3301%2C5443%2C15060%2C8521%2C9422%2C12910%2C17496%2C13061%2C8721%2C4585%2C13073%2C17444%2C14516%2C9921&il1pi3cd24=252-0948-962&il1pi3cd90=home%3AL4%3Aoffers_CH%3A3&il1pi3ca=Suplementos%2FWhey%20Protein&il1pi4id=2FW-5438&il1pi4nm=Short%20Adidas%20Logo%20Masculino&il1pi4br=Adidas&il1pi4pr=84.99&il1pi4va=Preto&il1pi4ps=4&il1pi4cd8=12671%2C5402%2C6766%2C14479%2C13016%2C18544%2C11061%2C241%2C14583%2C12081%2C13331%2C13088%2C14953%2C3362%2C13107%2C15632%2C13157%2C7863%2C6968%2C14253%2C20237%2C15251%2C1403%2C15219%2C12812%2C9702%2C14202%2C12738%2C16189&il1pi4cd24=2FW-5438-026&il1pi4cd90=home%3AL4%3Aoffers_CH%3A4&il1pi4ca=Fitness%20e%20Muscula%C3%A7%C3%A3o%2FShorts&il1pi5id=NQQ-4635&il1pi5nm=T%C3%AAnis%20Adidas%20Coreracer%20Masculino&il1pi5br=Adidas&il1pi5pr=229.99&il1pi5va=Azul%20Petr%C3%B3leo&il1pi5ps=5&il1pi5cd8=14583&il1pi5cd24=NQQ-4635-012&il1pi5cd90=home%3AL4%3Aoffers_CH%3A5&il1pi5ca=Running%2FT%C3%AAnis&il1pi6id=NQQ-4378&il1pi6nm=T%C3%AAnis%20Adidas%20Breaknet%20Masculino&il1pi6br=Adidas&il1pi6pr=209.99&il1pi6va=Branco&il1pi6ps=6&il1pi6cd24=NQQ-4378-028&il1pi6cd90=home%3AL4%3Aoffers_CH%3A6&il1pi6ca=Casual%2FT%C3%AAnis&il1pi7id=2FU-5849&il1pi7nm=T%C3%AAnis%20Mizuno%20Cometa&il1pi7br=Mizuno&il1pi7pr=169.99&il1pi7va=Preto&il1pi7ps=7&il1pi7cd24=2FU-5849-026&il1pi7cd90=home%3AL4%3Aoffers_CH%3A7&il1pi7ca=Running%2FT%C3%AAnis&il1pi8id=PFN-4117&il1pi8nm=T%C3%AAnis%20Oakley%20Modoc%20Low%20II%20Masculino&il1pi8br=Oakley&il1pi8pr=299.99&il1pi8va=Marrom%20Claro&il1pi8ps=8&il1pi8cd24=PFN-4117-375&il1pi8cd90=home%3AL4%3Aoffers_CH%3A8&il1pi8ca=Casual%2FT%C3%AAnis&il1pi9id=3ZP-0573&il1pi9nm=T%C3%AAnis%20Adidas%20Runfalcon%202.0%20Masculino&il1pi9br=Adidas&il1pi9pr=239.99&il1pi9va=Cinza&il1pi9ps=9&il1pi9cd8=20237%2C19740%2C5402%2C9702%2C17053&il1pi9cd24=3ZP-0573-340&il1pi9cd90=home%3AL4%3Aoffers_CH%3A9&il1pi9ca=Running%2FT%C3%AAnis&il1pi10id=PFN-5484&il1pi10nm=T%C3%AAnis%20Oakley%20Mod%20River%20Masculino&il1pi10br=Oakley&il1pi10pr=309.99&il1pi10va=C%C3%A1qui&il1pi10ps=10&il1pi10cd24=PFN-5484-168&il1pi10cd90=home%3AL4%3Aoffers_CH%3A10&il1pi10ca=Casual%2FT%C3%AAnis&il1pi11id=2I2-2588&il1pi11nm=T%C3%AAnis%20Olympikus%20155%20G%20Ultraleve&il1pi11br=Olympikus&il1pi11pr=129.99&il1pi11va=Azul%20Claro&il1pi11ps=11&il1pi11cd8=13597%2C16003%2C5402%2C15804%2C12738%2C17210%2C14022%2C14206%2C13357%2C15506%2C12876%2C12442%2C12952%2C19054%2C1403%2C8035%2C12812%2C21139%2C16423%2C8823%2C14614&il1pi11cd24=2I2-2588-375&il1pi11cd90=home%3AL4%3Aoffers_CH%3A11&il1pi11ca=Running%2FT%C3%AAnis&il1pi12id=2FV-8398&il1pi12nm=T%C3%AAnis%20Asics%20Blocker%202%20Masculino&il1pi12br=Asics&il1pi12pr=169.99&il1pi12va=Preto&il1pi12ps=12&il1pi12cd24=2FV-8398-026&il1pi12cd90=home%3AL4%3Aoffers_CH%3A12&il1pi12ca=Running%2FT%C3%AAnis&z=1169556894-1,956",1,79,79,79,79,79,79,79,0.000%,12.65823,7.70,58.77
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=304159200&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=5&uid=b5c3b9e1-f501-4b4e-8b79-df7270b00c0e&sid=1672961211&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes-1,957",1,77,77,77,77,77,77,77,0.000%,12.98701,6.98,35.64
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5292315&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,958",1,210,210,210,210,210,210,210,0.000%,4.76190,1.89,4.40
"${ Servidor } : /j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-1776034-5&cid=527073485.1672956114&jid=527007137&gjid=782207814&_gid=997865534.1672956114&_u=SDECAAILSAAAACAMI~&z=1601978279-1,959",1,89,89,89,89,89,89,89,0.000%,11.23596,7.70,7.80
"${ Servidor } : /ads/ga-audiences-1,960",1,96,96,96,96,96,96,96,0.000%,10.41667,6.90,5.50
"${ Servidor } : /ads/ga-audiences-1,961",1,83,83,83,83,83,83,83,0.000%,12.04819,7.98,6.40
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5294243&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,962",1,188,188,188,188,188,188,188,0.000%,5.31915,2.11,4.92
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5295189&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,963",1,188,188,188,188,188,188,188,0.000%,5.31915,2.11,4.92
"${ Servidor } : /collect-1,964",1,73,73,73,73,73,73,73,0.000%,13.69863,8.05,20.84
"${ Servidor } : /j/collect?t=dc&aip=1&_r=3&v=1&_v=j98&tid=UA-1776034-5&cid=527073485.1672956114&jid=401698941&uid=b5c3b9e1-f501-4b4e-8b79-df7270b00c0e&gjid=2039013971&_gid=997865534.1672956114&_u=SDECgAILSAAAAGAMI~&z=546725508-1,965",1,67,67,67,67,67,67,67,0.000%,14.92537,10.23,10.96
"${ Servidor } : /NQQ-6922-006-1,967",1,462,462,462,462,462,462,462,0.000%,2.16450,114.66,3.41
"${ Servidor } : /v5/clicks?q=%7B%22apiKey%22%3A%22netshoes-br%22%2C%22clicks%22%3A%5B%7B%22paginationInfo%22%3A%7B%22itemIndex%22%3A0%2C%22pageItems%22%3A4%2C%22pageIndex%22%3A0%7D%2C%22interactionType%22%3A%22PRODUCT_DETAILS%22%2C%22feature%22%3A%22offers%22%2C%22info%22%3A%7B%22vrlId%22%3A%22aa93447d-6941-44b8-ab90-2d3e53318730%22%2C%22slotId%22%3A%22top%22%2C%22templateId%22%3A%2205fc23a0-be79-11e7-937d-877dc9f28c35%22%2C%22widgetId%22%3A%22c2440c40-74e3-e4f2-d159-07c126cb80b4%22%2C%22pageViewId%22%3A%2215e9bb88-0898-40c9-abe4-122748ac6db5%22%7D%2C%22products%22%3A%5B%7B%22id%22%3A%22NQQ-6922-006%22%2C%22specs%22%3A%7B%22size%22%3A%2238%22%7D%7D%5D%2C%22page%22%3A%22home%22%7D%5D%2C%22neemuInfo%22%3A%7B%7D%2C%22source%22%3A%22desktop%22%2C%22user%22%3A%7B%22id%22%3A%22b5c3b9e1-f501-4b4e-8b79-df7270b00c0e%22%2C%22name%22%3A%22Teste%20Analista%22%2C%22allowMailMarketing%22%3Afalse%2C%22birthday%22%3A%222022-01-14%22%2C%22email%22%3A%22qagabrielmartins%40gmail.com%22%2C%22gender%22%3A%22M%22%2C%22country%22%3A%22BRA%22%7D%2C%22page%22%3A%7B%22name%22%3A%22home%22%2C%22timestamp%22%3A%222023-01-05T22%3A05%3A27.156Z%22%2C%22url%22%3A%22https%3A%2F%2Fwww.netshoes.com.br%2F%22%2C%22info%22%3A%7B%22referrer%22%3A%22https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin%22%7D%7D%2C%22host%22%3A%22www.netshoes.com.br%22%2C%22identity%22%3A%7B%22browserId%22%3A%220-pvGA-1T12kY7BYhfGjDGRuKTj_X2SKdjfafz16729561402746671%22%2C%22anonymousUserId%22%3A%22anon-0-pvGA-1T12kY7BYhfGjDGRuKTj_X2SKdjfafz16729561402746671%22%2C%22session%22%3A%221672956127996-0.33652781783431873%22%7D%2C%22testGroup%22%3A%7B%22experiment%22%3A%22NETSHOES_TRENDING_PURCHASE_2019-06-11%22%2C%22group%22%3A%22C%22%2C%22testCode%22%3A%22NETSHOES_TRENDING_PURCHASE_2019-06-11_C%22%2C%22code%22%3A%22NETSHOES_TRENDING_PURCHASE_2019-06-11_C%2Fx92uRLsf81fI9E2IDAmtimyclfKUSgKi%22%2C%22session%22%3A%22x92uRLsf81fI9E2IDAmtimyclfKUSgKi%22%7D%7D-1,966",1,428,428,428,428,428,428,428,0.000%,2.33645,2.14,5.70
"${ Servidor } : /j/collect?v=1&_v=j98&a=193354664&t=pageview&_s=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2Ftenis-adidas-runfalcon-20-feminino-preto-NQQ-6922-006&dp=%2Ftenis-adidas-runfalcon-20-feminino-preto-NQQ-6922-006&ul=pt-br&de=UTF-8&dt=T%C3%AAnis%20Adidas%20Runfalcon%202.0%20Feminino%20-%20Preto%20%7C%20Netshoes&sd=24-bit&sr=1680x1050&vp=1680x925&je=0&_utma=92667394.527073485.1672956114.1672961610.1672961610.1&_utmz=92667394.1672961610.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)&_utmht=1672961616989&_u=AAECAAABSAAAACAAI~&jid=&gjid=&cid=527073485.1672956114&uid=c4a26bef-9537-4109-8c6e-de551fcc4985_anonymous&tid=UA-1776034-5&_gid=997865534.1672956114&_slc=1&cd16=PDP&cd17=%2Ftenis-adidas-runfalcon-20-feminino-preto-NQQ-6922-006&cd18=&cd19=product%20detail&cd43=Running&z=2008925937-1,970",1,75,75,75,75,75,75,75,0.000%,13.33333,8.11,16.37
"${ Servidor } : /v1/buckets/main/collections/ms-language-packs/records/cfr-v1-pt-BR-1,978",1,80,80,80,80,80,80,80,0.000%,12.50000,11.32,5.71
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5296244&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,981",1,193,193,193,193,193,193,193,0.000%,5.18135,2.06,4.88
"${ Servidor } : /jserrors/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5297155&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,977",1,189,189,189,189,189,189,189,0.000%,5.29101,2.10,9.08
"${ Servidor } : /g/collect?v=2&tid=G-BWE3Z3GKD7&gtm=2oe120&_p=304159200&cid=527073485.1672956114&ul=pt-br&sr=1680x1050&_s=6&uid=b5c3b9e1-f501-4b4e-8b79-df7270b00c0e&cu=BRL&sid=1672961211&sct=2&seg=1&dl=https%3A%2F%2Fwww.netshoes.com.br%2F&dr=https%3A%2F%2Fwww.netshoes.com.br%2Fv2%2Fauth%2Flogin&dt=Loja%20de%20Artigos%20Esportivos%20Online%20%7C%20Netshoes&en=select_item&pr1=idNQQ-6922~nmT%C3%AAnis%20Adidas%20Runfalcon%202.0%20Feminino~pr239.99~brAdidas~vaPreto~caRunning~c2T%C3%AAnis~lnCH_OFERTAS%20IMPERD%C3%8DVEIS%20%23Home~lp1&epn.value=239.99&_et=3581-1,984",1,85,85,85,85,85,85,85,0.000%,11.76471,6.32,12.01
"${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5296244&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,982",1,192,192,192,192,192,192,192,0.000%,5.20833,2.07,3.50
"${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5297186&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,980",1,196,196,196,196,196,196,196,0.000%,5.10204,2.03,4.51
"${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5296242&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,983",1,217,217,217,217,217,217,217,0.000%,4.60829,1.83,3.10
"${ Servidor } : /events/1/32cd0417b6?a=853720371&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01M&rst=5297157&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/-1,979",1,195,195,195,195,195,195,195,0.000%,5.12821,2.04,3.27
"${ Servidor } : /actionp/0?ti=4033370&Ver=2&mid=38378c14-7612-44a8-8d0c-77d3bfbcf450&sid=915103f08d4411edba9011158dad4574&vid=915146408d4411ed866583f2a2ab9663&vids=0&msclkid=N&evt=pageHide-1,987",1,204,204,204,204,204,204,204,0.000%,4.90196,2.64,3.44
"${ Servidor } : /actionp/0?ti=4033370&Ver=2&mid=4239db87-4cff-4ba4-8991-1cb562e66d57&sid=915103f08d4411edba9011158dad4574&vid=915146408d4411ed866583f2a2ab9663&vids=0&msclkid=N&evt=pageHide-1,986",1,141,141,141,141,141,141,141,0.000%,7.09220,3.82,4.98
"${ Servidor } : /actionp/0?ti=4033370&Ver=2&mid=947714fd-be13-485e-bb56-b0ae19d019a4&sid=915103f08d4411edba9011158dad4574&vid=915146408d4411ed866583f2a2ab9663&vids=0&msclkid=N&evt=pageHide-1,985",1,141,141,141,141,141,141,141,0.000%,7.09220,3.82,4.98
"${ Servidor } : /actionp/0?ti=4033370&Ver=2&mid=d0cd8a08-dea8-485d-8cad-01bea9c5cb35&sid=915103f08d4411edba9011158dad4574&vid=915146408d4411ed866583f2a2ab9663&vids=0&msclkid=N&evt=pageHide-1,988",1,138,138,138,138,138,138,138,0.000%,7.24638,3.90,5.09
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5296246&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,990",1,198,198,198,198,198,198,198,0.000%,5.05051,2.01,4.75
"${ Servidor } : /events/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5296245&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,999",1,216,216,216,216,216,216,216,0.000%,4.62963,1.84,3.11
"${ Servidor } : /jserrors/1/32cd0417b6?a=958391474&v=1220.PROD&to=ZAYANxMCXhFZAUJQWV1MJxsREVURSwhFFnF2N01MEwZTDVUPU1dSUhcLDA8Q&rst=5296245&ck=0&s=19839d4e26cb47bf&ref=https://www.netshoes.com.br/recommendations-1,998",1,187,187,187,187,187,187,187,0.000%,5.34759,2.13,5.03
"${ Servidor } : /submit/messaging-system/undesired-events/1/b14c4c6d-c91a-4110-a30b-1e237e5cd4e4-1,995",1,290,290,290,290,290,290,290,0.000%,3.44828,2.09,4.38
"${ Servidor } : /collect-2,053",1,44,44,44,44,44,44,44,0.000%,22.72727,13.36,23.30
"${ Servidor } : /c/hotjar-58506.js-2,074",1,83,83,83,83,83,83,83,0.000%,12.04819,6.75,5.33
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom1.jpg-2,100",1,64,64,64,64,64,64,64,0.000%,15.62500,516.14,8.59
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom1.jpg-2,101",1,14,14,14,14,14,14,14,0.000%,71.42857,161.34,39.27
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom2.jpg-2,102",1,16,16,16,16,16,16,16,0.000%,62.50000,137.76,34.36
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom3.jpg-2,103",1,22,22,22,22,22,22,22,0.000%,45.45455,70.09,24.99
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom4.jpg-2,104",1,25,25,25,25,25,25,25,0.000%,40.00000,67.38,21.99
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom5.jpg-2,105",1,15,15,15,15,15,15,15,0.000%,66.66667,231.05,36.65
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom6.jpg-2,106",1,15,15,15,15,15,15,15,0.000%,66.66667,206.97,36.65
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_zoom1.jpg-2,107",1,16,16,16,16,16,16,16,0.000%,62.50000,2064.58,34.36
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/06/NQQ-6922-006/NQQ-6922-006_thumb1.jpg-2,109",1,15,15,15,15,15,15,15,0.000%,66.66667,77.08,36.65
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/58/NQQ-6922-158/NQQ-6922-158_thumb1.jpg-2,110",1,24,24,24,24,24,24,24,0.000%,41.66667,38.98,22.91
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/38/NQQ-6922-338/NQQ-6922-338_thumb1.jpg-2,111",1,16,16,16,16,16,16,16,0.000%,62.50000,70.68,34.36
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/10/NQQ-6922-010/NQQ-6922-010_thumb1.jpg-2,113",1,27,27,27,27,27,27,27,0.000%,37.03704,40.22,20.36
"${ Servidor } : /seo/content/NQQ-6922-2,112",1,18,18,18,18,18,18,18,0.000%,55.55556,39.28,50.94
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/08/NQQ-6922-008/NQQ-6922-008_thumb1.jpg-2,115",1,16,16,16,16,16,16,16,0.000%,62.50000,64.09,34.36
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/20/NQQ-6922-020/NQQ-6922-020_thumb1.jpg-2,116",1,16,16,16,16,16,16,16,0.000%,62.50000,59.08,34.36
"${ Servidor } : /2.57.5/netshoesbr/images/unavailable-2.svg-2,117",1,16,16,16,16,16,16,16,0.000%,62.50000,65.73,34.00
"${ Servidor } : /produtos/tenis-adidas-runfalcon-20-feminino/30/NQQ-6922-030/NQQ-6922-030_thumb1.jpg-2,118",1,24,24,24,24,24,24,24,0.000%,41.66667,36.38,22.91
